1 - PC1 (66.28%),1 - PC2 (21.91%),3 - PC1 (71.99%),3 - PC2 (9.84%)
120485.6053431073,32851.2507255528,0.4192601550662203,-0.2109359080003429
127648.57161639676,30020.285599195795,0.42112277947404453,-0.21449930279501173
134811.53788968624,27189.32047283877,0.4221798873820841,-0.2163796945849093
140620.99212786846,28319.975303935975,0.42233571563139294,-0.21585881965428294
145977.21211372357,30777.21003447068,0.4217141149107164,-0.21240155059523907
151333.43209957774,33234.444765005,0.4202721047866307,-0.20576361313510066
154530.41227335995,41791.7798039638,0.4178617064370429,-0.19613227911272857
157255.21442931332,51683.07194027236,0.4147653788930722,-0.1846570363846758
159980.01658526668,61574.364076580896,0.4117027212595883,-0.17256001352103
161880.75872180943,71484.86306870508,0.40940740799212705,-0.16086114220861458
163695.4128796528,81397.36856442802,0.4085464944432913,-0.1503293142259149
165510.06703749648,91309.87406015229,0.4088425663123232,-0.14102455688572324
169595.85450123862,98657.84288190008,0.4102958243801319,-0.1332085711767665
173703.96868283505,105980.60063981355,0.4129029333587606,-0.12654939148458683
177891.57946529234,113132.0958020056,0.4172254223427495,-0.12042915323328139
183057.9988935819,118174.90571747998,0.4238149022739719,-0.11358624457036896
188224.41832187155,123217.71563295434,0.43292179273613995,-0.10498707381853876
192897.48915379634,127585.45660696171,0.4440400002060483,-0.09461039613832876
194979.87718767335,128408.26098432521,0.4553892384012952,-0.08418289105347114
197062.2652215507,129231.06536168898,0.4635677195479446,-0.07725281126483517
198281.25404736947,128949.90720459483,0.46623412653798657,-0.07593456511627832
196836.98094347527,125263.439704605,0.46103594496373534,-0.08204523298579912
195392.70783958118,121576.9722046151,0.4513875126270228,-0.0920560436072511
193106.10120183747,116476.84821495069,0.4414528103138802,-0.10224417773540866
189106.76588739583,108502.31650961631,0.43563018260341857,-0.10896249791173133
185107.43057295476,100527.78480428307,0.43608031687919224,-0.110556470901074
181704.81139963237,90637.6343895308,0.4409700024205956,-0.10864063471835488
179099.8091100969,78186.92004790246,0.4472886258529314,-0.1059460301423406
176494.8068205616,65736.20570627418,0.4520925406686518,-0.10544493652713659
177862.79220224795,49122.03651990257,0.45446337269970605,-0.10819981656766885
183005.2752630486,28552.41819825614,0.45432061804297263,-0.11430350799945986
188147.75832385023,7982.799876606685,0.45233613536583106,-0.1225539130225232
197270.34649197245,-17969.899012543206,0.4483012575577361,-0.13264466438417738
209072.28993771982,-47546.4181123388,0.44264225944654245,-0.14405794108875736
220874.2333834669,-77122.93721213443,0.43546979624698534,-0.15657003805075104
226451.32574775082,-93953.87234972989,0.4275870073121282,-0.16881240643104872
229308.84305611864,-105216.38958253298,0.41957434112454095,-0.17889329433149526
232166.36036448623,-116478.90681533438,0.4121106101040891,-0.1853922385367094
217038.13237758586,-101269.56481129685,0.4061163527394255,-0.1877413716687526
197250.22889504262,-79201.99859775469,0.4028353039859901,-0.18650530708234409
177462.3254124993,-57134.43238421262,0.40286845845964625,-0.18285855294458492
160103.39827831805,-36047.91485348085,0.4063008082352568,-0.1780164850911487
143078.56799103768,-15096.336994682559,0.4118849568402321,-0.17314166204369902
126053.73770375476,5855.240864118747,0.41899374923389,-0.16898294274321501
117792.20646551017,14259.285736542526,0.4272592351945934,-0.1653905261570967
